kaneko 0001 1 02 00 00 BG-01-1631-01-280-A 年内 ねんない 年内
kaneko 0010 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0010 0 16 00 00 BG-01-1641-01-010-A 今 いま 今
kaneko 0010 0 61 00 00 BG-08-0061-05-010-A に に に
kaneko 0010 0 47 08 02 BG-02-3030-03-010-A 鳴か なく 鳴く
kaneko 0010 1 74 52 11 BG-09-0010-01-050-A ない ない ない
kaneko 0010 2 74 52 11 BG-03-1200-02-010-A -- ない ない
kaneko 0010 0 64 00 00 BG-08-0064-17-010-A で で で
kaneko 0010 0 48 06 01 BG-02-1200-02-010-A いる いる いる
kaneko 0010 0 21 00 00 BG-01-1010-01-020-A こと こと こと
kaneko 0010 0 69 00 00 BG-08-0069-30-010-A よ よ よ
kaneko 0010 0 78 00 00 BG-16-0078-01-010-A 。 。 。
kaneko 0100 1 47 13 01 BG-02-3041-02-010-A 待つ まつ 待つ
kaneko 0100 2 47 13 01 BG-02-3510-05-010-A -- まつ 待つ
kaneko 0100 0 02 00 00 BG-01-2000-06-080-A 人 ひと 人
kaneko 0100 1 65 00 00 BG-08-0065-08-010-A も も も
kaneko 0100 2 65 00 00 BG-04-1130-01-200-A -- も も
kaneko 0100 0 47 02 02 BG-02-1527-01-010-A 来 くる 来る
kaneko 0100 0 74 59 01 BG-03-1200-02-090-A ぬ ぬ ぬ
kaneko 0100 0 21 00 00 BG-07-0010-03-010-A の の の
kaneko 0100 0 74 55 04 BG-09-0050-01-030-A で だ だ
kaneko 0100 0 74 18 01 BG-02-1200-01-010-A ある ある ある
kaneko 0100 0 64 00 00 BG-08-0064-02-010-A から から から
kaneko 0100 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0100 0 47 17 02 BG-02-1570-01-010-A 折ら おる 折る
kaneko 0100 0 74 59 04 BG-03-1200-02-090-A ず ぬ ぬ
kaneko 0100 0 64 00 00 BG-04-1130-01-181-C とも とも とも
kaneko 0100 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0100 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0100 0 21 00 00 BG-01-1010-01-020-A こと こと こと
kaneko 0100 0 74 55 05 BG-09-0050-01-030-A だっ だ だ
kaneko 0100 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 0100 0 21 00 00 BG-07-0010-03-010-A の の の
kaneko 0100 0 61 00 00 BG-08-0061-10-010-A を を を
kaneko 0100 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0100 1 56 00 00 BG-04-3110-01-010-A 必ず かならず 必ず
kaneko 0100 2 56 00 00 BG-03-1210-03-040-A -- かならず 必ず
kaneko 0100 0 47 02 01 BG-02-1527-01-010-A 来る くる 来る
kaneko 0100 0 21 00 00 BG-01-1010-01-020-A こと こと こと
kaneko 0100 0 62 00 00 BG-08-0062-01-010-A と と と
kaneko 0100 1 47 21 05 BG-02-3060-01-010-A 思っ おもう 思う
kaneko 0100 2 47 21 05 BG-01-3061-01-010-A -- おもい 思い
kaneko 0100 0 64 00 00 BG-08-0064-16-010-A て て て
kaneko 0100 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0100 0 57 00 00 BG-03-1000-02-010-A その その その
kaneko 0100 0 02 00 00 BG-01-2000-06-080-A 人 ひと 人
kaneko 0100 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0100 0 17 00 00 BG-01-4300-04-030-A 御馳走 ごちそう 御馳走
kaneko 0100 0 61 00 00 BG-08-0061-05-010-A に に に
kaneko 0100 0 62 00 00 BG-08-0062-01-010-A と と と
kaneko 0100 0 02 00 00 BG-01-5620-02-130-A 鴬 うぐいす 鴬
kaneko 0100 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0100 0 51 50 07 BG-03-3010-08-010-A 面白く おもしろい 面白い
kaneko 0100 0 47 08 05 BG-02-3030-03-010-A 鳴い なく 鳴く
kaneko 0100 0 64 00 00 BG-08-0064-16-010-A て て て
kaneko 0100 0 48 06 04 BG-02-1200-02-010-A い いる いる
kaneko 0100 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 0100 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0100 0 55 00 00 BG-03-3012-06-070-A あったら あったら あったら
kaneko 0100 0 02 00 00 BG-01-5530-12-010-A 花 はな 花
kaneko 0100 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0100 0 02 00 00 BG-01-5530-08-050-A 枝 えだ 枝
kaneko 0100 0 61 00 00 BG-08-0061-10-010-A を を を
kaneko 0100 0 47 17 06 BG-02-1570-01-010-A 折っ おる 折る
kaneko 0100 0 64 00 00 BG-08-0064-16-010-A て て て
kaneko 0100 0 48 06 04 BG-02-1521-03-060-A のけ のける のける
kaneko 0100 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 0100 0 21 00 00 BG-01-1010-01-020-A こと こと こと
kaneko 0100 0 69 00 00 BG-08-0069-30-010-A よ よ よ
kaneko 0100 0 69 00 00 BG-04-3200-03-030-A なあ なあ なあ
kaneko 0100 0 78 00 00 BG-16-0078-01-010-A 。 。 。
kaneko 1000 0 02 00 00 BG-01-5240-04-050-A 山川 やまかわ 山川
kaneko 1000 0 65 00 00 BG-08-0065-07-010-A は は は
kaneko 1000 1 02 00 00 BG-01-5030-01-020-A 音 ね 音
kaneko 1000 2 02 00 00 BG-01-3031-01-290-A -- ね 音
kaneko 1000 0 61 00 00 BG-08-0061-02-010-A が が が
kaneko 1000 1 51 50 07 BG-03-1920-04-050-A 高く たかい 高い
kaneko 1000 2 51 50 07 BG-03-1950-11-060-A -- たかい 高い
kaneko 1000 2 51 50 07 BG-03-3700-10-010-A -- たかい 高い
kaneko 1000 2 51 50 07 BG-03-5030-02-010-A -- たかい 高い
kaneko 1000 0 64 00 00 BG-08-0064-16-010-A て て て
kaneko 1000 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 1000 0 02 00 00 BG-01-5250-06-040-A 水脈 みお 水脈
kaneko 1000 0 61 00 00 BG-08-0061-07-010-A の の の
kaneko 1000 1 51 50 01 BG-03-1940-01-010-A 早い はやい 早い
kaneko 1000 2 51 50 01 BG-03-1660-03-010-A -- はやい 早い
kaneko 1000 0 21 00 00 BG-01-1000-03-010-A もの もの もの
kaneko 1000 0 61 00 00 BG-08-0061-03-010-A で で で
kaneko 1000 0 47 17 01 BG-02-1200-01-010-A ある ある ある
kaneko 1000 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 1000 0 57 00 00 BG-03-1000-02-010-A その その その
kaneko 1000 0 02 00 00 BG-01-5240-04-050-A 山川 やまかわ 山川
kaneko 1000 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 1000 1 23 00 00 BG-03-1300-01-010-A よう よう よう
kaneko 1000 2 23 00 00 BG-03-1140-01-070-A -- よう よう
kaneko 1000 0 72 00 00 BG-08-0072-02-010-A に に に
kaneko 1000 1 02 00 00 BG-01-5030-01-020-A 音 ね 音
kaneko 1000 2 02 00 00 BG-01-3031-01-290-A -- ね 音
kaneko 1000 0 61 00 00 BG-08-0061-05-010-A に に に
kaneko 1000 0 16 00 00 BG-01-1990-06-030-A ばかり ばかり ばかり
kaneko 1000 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 1000 0 02 00 00 BG-01-1641-01-020-A 只今 ただいま 只今
kaneko 1000 0 65 00 00 BG-08-0065-07-010-A は は は
kaneko 1000 0 47 17 06 BG-02-3092-01-050-A 承っ うけたまわる 承る
kaneko 1000 0 64 00 00 BG-08-0064-16-010-A て て て
kaneko 1000 0 48 06 01 BG-02-1200-02-010-A いる いる いる
kaneko 1000 0 02 00 00 BG-01-4400-05-030-A 御所 ごしょ 御所
kaneko 1000 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 1000 0 42 00 00 BG-05-0070-01-030-A 御 ご 御
kaneko 1000 1 02 00 00 BG-01-1300-02-020-A 有様 ありさま 有様
kaneko 1000 3 02 00 00 BG-02-1200-01-010-A -- ある ある
kaneko 1000 3 02 00 00 BG-01-1300-01-010-A -- さま さま
kaneko 1000 0 61 00 00 BG-08-0061-10-010-A を を を
kaneko 1000 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 1000 0 14 00 00 BG-01-2000-01-020-A 私 わたし 私
kaneko 1000 0 61 00 00 BG-08-0061-02-010-A が が が
kaneko 1000 0 02 00 00 BG-01-3320-02-020-A 宮仕え みやづかえ 宮仕え
kaneko 1000 0 61 00 00 BG-08-0061-10-010-A を を を
kaneko 1000 0 47 12 04 BG-02-3420-02-040-A 致し いたす 致す
kaneko 1000 0 64 00 00 BG-08-0064-16-010-A て て て
kaneko 1000 0 48 17 05 BG-02-1200-02-020-A おり おる おる
kaneko 1000 0 74 58 04 BG-09-0030-03-030-A まし ます ます
kaneko 1000 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 1000 0 16 00 00 BG-01-1670-03-010-A 以前 いぜん 以前
kaneko 1000 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 1000 0 02 00 00 BG-01-5700-01-040-A 身 み 身
kaneko 1000 0 61 00 00 BG-08-0061-03-010-A で で で
kaneko 1000 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 1000 0 16 00 00 BG-01-1641-01-010-A 今 いま 今
kaneko 1000 1 65 00 00 BG-08-0065-08-010-A も も も
kaneko 1000 2 65 00 00 BG-04-1130-01-200-A -- も も
kaneko 1000 0 47 17 06 BG-02-1527-02-120-A 参っ まいる 参る
kaneko 1000 0 64 00 00 BG-08-0064-16-010-A て て て
kaneko 1000 0 17 00 00 BG-01-3091-03-020-A 拝見 はいけん 拝見
kaneko 1000 0 47 03 01 BG-02-3420-01-010-A する する する
kaneko 1000 0 02 00 00 BG-01-3080-02-010-A 法 ほう 法
kaneko 1000 1 65 00 00 BG-08-0065-08-010-A も も も
kaneko 1000 2 65 00 00 BG-04-1130-01-200-A -- も も
kaneko 1000 0 47 17 05 BG-02-1200-01-010-A あり ある ある
kaneko 1000 0 74 53 01 BG-03-3012-03-020-A たい たい たい
kaneko 1000 0 62 00 00 BG-08-0062-01-010-A と と と
kaneko 1000 0 47 06 04 BG-02-3060-01-020-A 存じ ぞんじる 存じる
kaneko 1000 0 74 58 01 BG-09-0030-03-030-A ます ます ます
kaneko 1000 0 69 00 00 BG-08-0069-30-010-A よ よ よ
kaneko 1000 0 78 00 00 BG-16-0078-01-010-A 。 。 。
kaneko 0101 0 55 00 00 BG-03-1010-01-054-A 世に よに 世に
kaneko 0101 0 02 00 00 BG-01-1624-02-010-A 春 はる 春
kaneko 0101 0 47 08 01 BG-02-5810-10-020-A 咲く さく 咲く
kaneko 0101 0 02 00 00 BG-01-5530-12-010-A 花 はな 花
kaneko 0101 0 65 00 00 BG-08-0065-07-010-A は は は
kaneko 0101 0 55 00 00 BG-03-1300-07-020-A 種々 しゅじゅ 種々
kaneko 0101 0 47 17 05 BG-02-1200-01-010-A あり ある ある
kaneko 0101 0 64 00 00 BG-08-0064-22-010-A ながら ながら ながら
kaneko 0101 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0101 0 16 00 00 BG-01-1980-02-070-A 皆 みな 皆
kaneko 0101 0 55 00 00 BG-03-1980-05-110-A 悉く ことごとく 悉く
kaneko 0101 0 02 00 00 BG-01-2200-02-050-A 仇 あだ 仇
kaneko 0101 0 74 55 06 BG-09-0050-01-030-A な だ だ
kaneko 0101 0 02 00 00 BG-01-4000-01-080-A 物 もの 物
kaneko 0101 0 74 55 01 BG-09-0050-01-030-A だ だ だ
kaneko 0101 0 64 00 00 BG-08-0064-04-010-A が が が
kaneko 0101 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0101 0 58 00 00 BG-04-1130-02-020-A それでも それでも それでも
kaneko 0101 0 14 00 00 BG-01-2000-06-010-A 誰 だれ 誰
kaneko 0101 0 61 00 00 BG-08-0061-02-010-A が が が
kaneko 0101 0 55 00 00 BG-04-3110-02-060-A まあ まあ まあ
kaneko 0101 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0101 0 57 00 00 BG-03-1000-02-010-A その その その
kaneko 0101 0 02 00 00 BG-01-2200-02-050-A 仇 あだ 仇
kaneko 0101 0 74 55 06 BG-09-0050-01-030-A な だ だ
kaneko 0101 0 02 00 00 BG-01-5530-12-010-A 花 はな 花
kaneko 0101 0 61 00 00 BG-08-0061-10-010-A を を を
kaneko 0101 1 47 12 01 BG-02-5810-10-250-A 咲かす さかす 咲かす
kaneko 0101 2 47 12 01 BG-02-5810-10-020-A -- さく さく
kaneko 0101 0 02 00 00 BG-01-1624-02-010-A 春 はる 春
kaneko 0101 0 61 00 00 BG-08-0061-10-010-A を を を
kaneko 0101 0 47 16 05 BG-02-3020-07-010-A 恨ん うらむ 恨む
kaneko 0101 0 64 00 00 BG-08-0064-17-010-A で で で
kaneko 0101 1 47 17 06 BG-02-3680-03-030-A 見限っ みかぎる 見限る
kaneko 0101 3 47 17 06 BG-02-3090-02-010-A -- みる 見る
kaneko 0101 3 47 17 06 BG-02-1900-04-010-A -- かぎる かぎる
kaneko 0101 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 0101 0 69 00 00 BG-08-0069-07-010-A ぞ ぞ ぞ
kaneko 0101 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0101 0 55 00 00 BG-04-3130-01-040-A やはり やはり やはり
kaneko 0101 1 47 17 06 BG-02-3020-07-050-A 恨み切っ うらみきる 恨み切る
kaneko 0101 3 47 17 06 BG-02-3020-07-010-A -- うらむ うらむ
kaneko 0101 3 47 17 06 BG-02-1240-03-060-A -- きる −きる
kaneko 0101 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 0101 0 02 00 00 BG-01-2020-01-030-A 者 もの 者
kaneko 0101 1 63 00 00 BG-08-0063-07-030-C とて とて とて
kaneko 0101 3 63 00 00 BG-08-0061-04-010-A -- と と
kaneko 0101 3 63 00 00 BG-08-0064-16-010-A -- て て
kaneko 0101 0 65 00 00 BG-08-0065-07-010-A は は は
kaneko 0101 1 74 52 01 BG-09-0010-01-050-A ない ない ない
kaneko 0101 2 74 52 01 BG-03-1200-02-010-A -- ない ない
kaneko 0101 0 69 00 00 BG-08-0069-32-010-A わ わ わ
kaneko 0101 0 78 00 00 BG-16-0078-01-010-A 。 。 。
kaneko 0102 0 02 00 00 BG-01-1624-02-010-A 春 はる 春
kaneko 0102 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0102 0 02 00 00 BG-01-5152-09-010-A 霞 かすみ 霞
kaneko 0102 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0102 0 02 00 00 BG-01-5020-01-010-A 色 いろ 色
kaneko 0102 0 61 00 00 BG-08-0061-02-010-A が が が
kaneko 0102 0 55 00 00 BG-03-1300-07-020-A 種々 しゅじゅ 種々
kaneko 0102 0 18 00 00 BG-03-1300-07-060-A さまざま さまざま さまざま
kaneko 0102 0 72 00 00 BG-08-0072-02-010-A に に に
kaneko 0102 0 47 06 04 BG-02-3090-02-020-A 見え みえる 見える
kaneko 0102 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 0102 0 21 00 00 BG-07-0010-03-010-A の の の
kaneko 0102 0 65 00 00 BG-08-0065-07-010-A は は は
kaneko 0102 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0102 0 57 00 00 BG-03-1000-02-010-A その その その
kaneko 0102 0 02 00 00 BG-01-5152-09-010-A 霞 かすみ 霞
kaneko 0102 0 61 00 00 BG-08-0061-07-010-A の の の
kaneko 0102 0 47 08 01 BG-02-1513-04-180-A 棚引く たなびく 棚引く
kaneko 0102 0 02 00 00 BG-01-5240-05-010-A 山 やま 山
kaneko 0102 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0102 0 02 00 00 BG-03-1300-07-080-A 草草 くさぐさ 草草
kaneko 0102 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0102 0 02 00 00 BG-01-5530-12-010-A 花 はな 花
kaneko 0102 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0102 0 02 00 00 BG-01-5020-01-010-A 色 いろ 色
kaneko 0102 0 61 00 00 BG-08-0061-02-010-A が が が
kaneko 0102 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0102 0 02 00 00 BG-01-5152-09-010-A 霞 かすみ 霞
kaneko 0102 0 61 00 00 BG-08-0061-08-010-A へ へ へ
kaneko 0102 0 47 17 06 BG-02-5010-04-010-A 映っ うつる 映る
kaneko 0102 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 0102 0 21 00 00 BG-07-0010-03-010-A の の の
kaneko 0102 0 70 00 00 BG-08-0069-28-015-A か か か
kaneko 0102 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0102 0 55 00 00 BG-04-3110-02-060-A まあ まあ まあ
kaneko 0102 0 78 00 00 BG-16-0078-01-010-A 。 。 。
kaneko 0103 1 18 00 00 BG-03-3010-02-140-A 長閑 のどか 長閑
kaneko 0103 2 18 00 00 BG-03-5150-02-040-A -- のどか のどか
kaneko 0103 0 74 55 06 BG-09-0050-01-030-A な だ だ
kaneko 0103 0 02 00 00 BG-01-5152-09-010-A 霞 かすみ 霞
kaneko 0103 0 61 00 00 BG-08-0061-07-010-A の の の
kaneko 0103 0 47 13 01 BG-02-1513-01-010-A 立つ たつ 立つ
kaneko 0103 0 02 00 00 BG-01-1624-02-010-A 春 はる 春
kaneko 0103 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0103 0 02 00 00 BG-01-5240-05-010-A 山 やま 山
kaneko 0103 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0103 0 02 00 00 BG-01-1780-07-130-A あたり あたり あたり
kaneko 0103 0 65 00 00 BG-08-0065-07-010-A は は は
kaneko 0103 0 02 00 00 BG-01-1780-06-010-A 遠方 えんぽう 遠方
kaneko 0103 0 47 17 07 BG-02-1220-01-030-A なれ なる なる
kaneko 0103 0 64 00 00 BG-04-1130-01-190-C ど ど ど
kaneko 0103 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0103 0 57 00 00 BG-03-1000-02-010-A 其の その 其の
kaneko 0103 0 02 00 00 BG-01-5240-05-010-A 山 やま 山
kaneko 0103 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0103 0 21 00 00 BG-01-1000-04-010-A 方 ほう 方
kaneko 0103 0 61 00 00 BG-08-0061-01-010-A から から から
kaneko 0103 0 47 08 05 BG-02-3394-07-010-A 吹い ふく 吹く
kaneko 0103 0 64 00 00 BG-08-0064-16-010-A て て て
kaneko 0103 0 48 02 01 BG-02-1527-01-010-A 来る くる 来る
kaneko 0103 0 02 00 00 BG-01-5151-01-010-A 風 かぜ 風
kaneko 0103 0 65 00 00 BG-08-0065-07-010-A は は は
kaneko 0103 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0103 0 02 00 00 BG-01-5530-12-010-A 花 はな 花
kaneko 0103 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0103 0 02 00 00 BG-01-5040-01-020-A 匂 におい 匂
kaneko 0103 0 61 00 00 BG-08-0061-02-010-A が が が
kaneko 0103 0 55 00 00 BG-03-1993-02-070-A 存外 ぞんがい 存外
kaneko 0103 0 47 03 01 BG-02-3420-01-010-A する する する
kaneko 0103 0 69 00 00 BG-08-0069-32-010-A わ わ わ
kaneko 0103 0 78 00 00 BG-16-0078-01-010-A 。 。 。
kaneko 0104 0 02 00 00 BG-01-5530-12-010-A 花 はな 花
kaneko 0104 0 61 00 00 BG-08-0061-10-010-A を を を
kaneko 0104 0 47 06 01 BG-02-1556-01-020-C 見る みる 見る
kaneko 0104 1 64 00 00 BG-08-0064-18-010-A と と と
kaneko 0104 2 64 00 00 BG-04-1120-05-170-A -- と と
kaneko 0104 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0104 0 02 00 00 BG-01-1652-02-010-A 盛り さかり 盛り
kaneko 0104 0 71 00 00 BG-08-0071-01-010-A の の の
kaneko 0104 0 22 00 00 BG-01-1610-01-010-A 時 とき 時
kaneko 0104 1 65 00 00 BG-08-0065-08-010-A も も も
kaneko 0104 2 65 00 00 BG-04-1130-01-200-A -- も も
kaneko 0104 0 56 00 00 BG-03-1000-01-040-A こう こう こう
kaneko 0104 0 47 06 04 BG-02-1583-02-040-A 衰え おとろえる 衰える
kaneko 0104 0 74 54 01 BG-09-0010-04-010-A た た た
kaneko 0104 0 22 00 00 BG-01-1610-01-010-A 時 とき 時
kaneko 0104 1 65 00 00 BG-08-0065-08-010-A も も も
kaneko 0104 2 65 00 00 BG-04-1130-01-200-A -- も も
kaneko 0104 0 79 00 00 BG-16-0079-01-010-A 、 、 、
kaneko 0104 0 57 00 00 BG-03-1000-02-010-A その その その
